"author","timestamp","sha","tools"
"markiskander","2015-12-02 21:47:52+00:00","4ea26b1","[{""name"": ""srst2"", ""categories"": [""Sequence Analysis""]}]"
"markiskander","2015-12-03 17:15:16+00:00","4b04fda","[{""name"": ""package_srst2_0_1_4_5"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""srst2"", ""categories"": [""Sequence Analysis""]}]"
"markiskander","2015-12-03 17:15:44+00:00","df9f6c2","[{""name"": ""getmlst"", ""categories"": [""Sequence Analysis""]}, {""name"": ""srst2"", ""categories"": [""Sequence Analysis""]}]"
"markiskander","2015-12-03 17:18:25+00:00","39c49da","[{""name"": ""srst2"", ""categories"": [""Sequence Analysis""]}]"
"markiskander","2015-12-03 17:20:17+00:00","ff3f7f6","[{""name"": ""getmlst"", ""categories"": [""Sequence Analysis""]}]"
"Takadonet","2015-12-03 20:03:34+00:00","a24767f","[{""name"": ""bundle_collections"", ""categories"": [""Sequence Analysis""]}, {""name"": ""getmlst"", ""categories"": [""Sequence Analysis""]}, {""name"": ""package_srst2_0_1_4_5"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""srst2"", ""categories"": [""Sequence Analysis""]}]"
"markiskander","2015-12-04 15:05:53+00:00","e09bd09","[{""name"": ""package_srst2_0_1_4_5"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_srst2_0_1_4_6"", ""categories"": [""Tool Dependency Packages""]}]"
"Takadonet","2015-12-04 16:02:09+00:00","cabcf60","[{""name"": ""package_srst2_0_1_4_5"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_srst2_0_1_4_6"", ""categories"": [""Tool Dependency Packages""]}]"
"markiskander","2015-12-04 20:07:06+00:00","13d4e4f","[{""name"": ""mrbayes"", ""categories"": [""Sequence Analysis""]}]"
"markiskander","2015-12-04 20:33:17+00:00","a8366ca","[{""name"": ""mrbayes"", ""categories"": [""Sequence Analysis""]}]"
"markiskander","2015-12-04 21:15:16+00:00","c101bf0","[{""name"": ""package_mrbayes_3_2_6"", ""categories"": [""Tool Dependency Packages""]}]"
"markiskander","2015-12-04 21:41:16+00:00","beb801c","[{""name"": ""mrbayes"", ""categories"": [""Sequence Analysis""]}, {""name"": ""package_mrbayes_3_2_6"", ""categories"": [""Tool Dependency Packages""]}]"
"markiskander","2015-12-04 22:35:47+00:00","f8f193e","[{""name"": ""mrbayes"", ""categories"": [""Sequence Analysis""]}]"
"markiskander","2015-12-07 14:50:41+00:00","9977e3a","[{""name"": ""mrbayes"", ""categories"": [""Sequence Analysis""]}]"
"markiskander","2015-12-07 15:04:11+00:00","39da47c","[{""name"": ""mrbayes"", ""categories"": [""Sequence Analysis""]}]"
"markiskander","2015-12-07 15:07:31+00:00","8ccd51e","[{""name"": ""mrbayes"", ""categories"": [""Sequence Analysis""]}]"
"markiskander","2015-12-07 15:17:03+00:00","d142d42","[{""name"": ""mrbayes"", ""categories"": [""Sequence Analysis""]}]"
"markiskander","2015-12-07 15:34:16+00:00","7a06774","[{""name"": ""mrbayes"", ""categories"": [""Sequence Analysis""]}]"
"Takadonet","2015-12-07 19:22:06+00:00","38768a3","[{""name"": ""mrbayes"", ""categories"": [""Sequence Analysis""]}, {""name"": ""package_mrbayes_3_2_6"", ""categories"": [""Tool Dependency Packages""]}]"
"Takadonet","2015-12-09 20:20:29+00:00","8131ca4","[{""name"": ""bundle_collections"", ""categories"": [""Sequence Analysis""]}, {""name"": ""getmlst"", ""categories"": [""Sequence Analysis""]}, {""name"": ""mrbayes"", ""categories"": [""Sequence Analysis""]}, {""name"": ""package_mrbayes_3_2_6"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_srst2_0_1_4_5"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_srst2_0_1_4_6"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""srst2"", ""categories"": [""Sequence Analysis""]}]"
"Takadonet","2015-12-09 20:33:08+00:00","7567770","[{""name"": ""merge_collections"", ""categories"": [""Sequence Analysis""]}]"
"Takadonet","2015-12-09 20:37:21+00:00","8ffcc88","[{""name"": ""merge_collections"", ""categories"": [""Sequence Analysis""]}]"
"markiskander","2015-12-10 15:14:58+00:00","4156220","[]"
"Takadonet","2015-12-10 16:30:08+00:00","6780354","[{""name"": ""merge_collections"", ""categories"": [""Sequence Analysis""]}]"
"Takadonet","2015-12-10 17:23:37+00:00","f3c3cce","[{""name"": ""collapse_collection"", ""categories"": [""Sequence Analysis""]}]"
"markiskander","2015-12-10 17:58:38+00:00","edb3014","[]"
"markiskander","2015-12-10 19:16:19+00:00","adbb6e3","[{""name"": ""package_mrbayes_3_2_6"", ""categories"": [""Tool Dependency Packages""]}]"
"markiskander","2015-12-10 21:13:06+00:00","a17c26e","[]"
"markiskander","2015-12-11 14:29:34+00:00","920f488","[{""name"": ""package_hivtrace_0_1_4"", ""categories"": [""Sequence Analysis""]}, {""name"": ""package_hyphy_2_2_6"", ""categories"": [""Tool Dependency Packages""]}]"
"markiskander","2015-12-11 14:54:17+00:00","b073436","[{""name"": ""package_hyphy_2_2_6"", ""categories"": [""Tool Dependency Packages""]}]"
"markiskander","2015-12-11 15:01:57+00:00","6d58a92","[{""name"": ""package_mrbayes_3_2_6"", ""categories"": [""Tool Dependency Packages""]}]"
"markiskander","2015-12-11 15:27:48+00:00","f800b15","[{""name"": ""package_hyphy_2_2_6"", ""categories"": [""Tool Dependency Packages""]}]"
"markiskander","2015-12-11 15:46:55+00:00","5ec4350","[{""name"": ""package_hivtrace_0_1_4"", ""categories"": [""Sequence Analysis""]}]"
"markiskander","2015-12-11 16:02:17+00:00","2142c7f","[{""name"": ""package_mrbayes_3_2_6"", ""categories"": [""Tool Dependency Packages""]}]"
"markiskander","2015-12-11 17:12:27+00:00","882d102","[{""name"": ""package_mrbayes_3_2_6"", ""categories"": [""Tool Dependency Packages""]}]"
"markiskander","2015-12-11 17:47:30+00:00","ae25444","[{""name"": ""package_numpy_1_10_1"", ""categories"": [""Tool Dependency Packages""]}]"
"markiskander","2015-12-11 18:05:47+00:00","e243a6f","[{""name"": ""package_biopython_1_66"", ""categories"": [""Tool Dependency Packages""]}]"
"Takadonet","2015-12-11 18:09:30+00:00","9b2dc84","[{""name"": ""package_mrbayes_3_2_6"", ""categories"": [""Tool Dependency Packages""]}]"
"markiskander","2015-12-11 19:19:34+00:00","83eeebd","[{""name"": ""package_hivtrace_0_1_4"", ""categories"": [""Sequence Analysis""]}]"
"markiskander","2015-12-11 22:21:21+00:00","8d04ba8","[{""name"": ""hivtrace"", ""categories"": [""Sequence Analysis""]}]"
"markiskander","2015-12-14 17:37:30+00:00","0bd5ed0","[{""name"": ""package_bioext_0_17_3"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_biopython_1_66"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_hivclustering_1_2_3"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_hivtrace_0_1_4"", ""categories"": [""Sequence Analysis""]}, {""name"": ""package_hppy_0_9_6"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_hyphy_2_2_6"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_numpy_1_10_1"", ""categories"": [""Tool Dependency Packages""]}]"
"markiskander","2015-12-14 19:14:32+00:00","77defc0","[{""name"": ""package_spolpred_1_0_0"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""spolpred"", ""categories"": [""Sequence Analysis""]}]"
"markiskander","2015-12-14 20:51:52+00:00","34142ca","[{""name"": ""package_spolpred_1_0_0"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""spolpred"", ""categories"": [""Sequence Analysis""]}]"
"markiskander","2015-12-15 17:33:10+00:00","0b59266","[{""name"": ""spolpred"", ""categories"": [""Sequence Analysis""]}]"
"markiskander","2015-12-15 17:35:32+00:00","22cbeb8","[{""name"": ""spolpred"", ""categories"": [""Sequence Analysis""]}]"
"markiskander","2015-12-15 19:00:07+00:00","870da85","[{""name"": ""spolpred"", ""categories"": [""Sequence Analysis""]}]"
"Takadonet","2015-12-15 19:17:25+00:00","9d6eccd","[{""name"": ""package_spolpred_1_0_0"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""spolpred"", ""categories"": [""Sequence Analysis""]}]"
"markiskander","2015-12-15 19:37:56+00:00","2594769","[{""name"": ""collapse_collection"", ""categories"": [""Sequence Analysis""]}, {""name"": ""package_mrbayes_3_2_6"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_spolpred_1_0_0"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""spolpred"", ""categories"": [""Sequence Analysis""]}]"
"markiskander","2015-12-15 20:40:03+00:00","870762d","[{""name"": ""package_hivtrace_0_1_4"", ""categories"": [""Sequence Analysis""]}]"
"markiskander","2015-12-15 21:06:02+00:00","6036fbb","[{""name"": ""mrbayes"", ""categories"": [""Sequence Analysis""]}, {""name"": ""package_mrbayes_3_2_6"", ""categories"": [""Tool Dependency Packages""]}]"
"markiskander","2015-12-15 21:16:03+00:00","25ffd26","[{""name"": ""mrbayes"", ""categories"": [""Sequence Analysis""]}]"
"Takadonet","2015-12-15 21:22:04+00:00","5e6b765","[{""name"": ""mrbayes"", ""categories"": [""Sequence Analysis""]}, {""name"": ""package_mrbayes_3_2_6"", ""categories"": [""Tool Dependency Packages""]}]"
"markiskander","2015-12-16 13:54:40+00:00","28a56c0","[{""name"": ""package_hivtrace_0_1_4"", ""categories"": [""Tool Dependency Packages""]}]"
"markiskander","2015-12-16 14:11:43+00:00","c722359","[{""name"": ""hivtrace"", ""categories"": [""Sequence Analysis""]}]"
"markiskander","2015-12-17 15:40:12+00:00","96b4042","[{""name"": ""package_hppy_0_9_6"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_hyphy_2_2_6"", ""categories"": [""Tool Dependency Packages""]}]"
"markiskander","2015-12-18 15:59:55+00:00","109b713","[{""name"": ""spolpred"", ""categories"": [""Sequence Analysis""]}]"
"Takadonet","2015-12-18 16:17:07+00:00","64617bb","[{""name"": ""spolpred"", ""categories"": [""Sequence Analysis""]}]"
"markiskander","2015-12-18 17:01:48+00:00","f0e252c","[{""name"": ""hivtrace"", ""categories"": [""Sequence Analysis""]}, {""name"": ""package_hyphy_2_2_6"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_python_3_4"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_python_3_4_bioext_0_17_3"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_python_3_4_biopython_1_66"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_python_3_4_hivclustering_1_2_3"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_python_3_4_hivtrace_0_1_4"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_python_3_4_hppy_0_9_6"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_python_3_4_numpy_1_10_1"", ""categories"": [""Tool Dependency Packages""]}]"
"markiskander","2015-12-18 17:08:34+00:00","0769819","[{""name"": ""mrbayes"", ""categories"": [""Sequence Analysis""]}, {""name"": ""package_mrbayes_3_2_6"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""spolpred"", ""categories"": [""Sequence Analysis""]}]"
"markiskander","2015-12-18 17:21:10+00:00","9217236","[{""name"": ""mrbayes"", ""categories"": [""Sequence Analysis""]}]"
"ericenns","2015-12-18 19:18:31+00:00","84717bc","[{""name"": ""mrbayes"", ""categories"": [""Sequence Analysis""]}]"
"markiskander","2015-12-18 19:55:28+00:00","96883d6","[{""name"": ""package_python_3_4_biopython_1_66"", ""categories"": [""Tool Dependency Packages""]}]"
"markiskander","2015-12-18 20:21:39+00:00","c7a738c","[{""name"": ""package_python_3_4_bioext_0_17_3"", ""categories"": [""Tool Dependency Packages""]}]"
"markiskander","2015-12-18 20:34:15+00:00","5e4cc91","[{""name"": ""package_python_3_4_hppy_0_9_6"", ""categories"": [""Tool Dependency Packages""]}]"
"markiskander","2015-12-18 21:06:57+00:00","f72e753","[{""name"": ""package_python_3_4_cython_0_23_4"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_python_3_4_hivclustering_1_2_3"", ""categories"": [""Tool Dependency Packages""]}]"
"markiskander","2015-12-18 21:34:36+00:00","31939ad","[{""name"": ""package_python_3_4_hivtrace_0_1_4"", ""categories"": [""Tool Dependency Packages""]}]"
"markiskander","2015-12-21 14:30:18+00:00","b6af2d4","[{""name"": ""package_python_3_4_biopython_1_66"", ""categories"": [""Tool Dependency Packages""]}]"
"markiskander","2015-12-21 19:20:27+00:00","ccd8c0f","[{""name"": ""package_python_3_4_bioext_0_17_3"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_python_3_4_hivclustering_1_2_3"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_python_3_4_hivtrace_0_1_4"", ""categories"": [""Tool Dependency Packages""]}]"
"markiskander","2015-12-22 15:48:55+00:00","ab1f653","[{""name"": ""package_python_3_4_bioext_0_17_3"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_python_3_4_hivtrace_0_1_4"", ""categories"": [""Tool Dependency Packages""]}]"
"markiskander","2015-12-24 18:45:50+00:00","90c92f8","[{""name"": ""package_python_3_4"", ""categories"": [""Tool Dependency Packages""]}]"
"markiskander","2015-12-24 18:47:36+00:00","3f1141e","[{""name"": ""package_python_3_4_hivtrace_0_1_4"", ""categories"": [""Tool Dependency Packages""]}]"
"markiskander","2015-12-24 18:48:47+00:00","8c07e39","[{""name"": ""hivtrace"", ""categories"": [""Sequence Analysis""]}]"
"Takadonet","2016-01-12 17:48:41+00:00","0ef3c1f","[{""name"": ""spades"", ""categories"": [""Assembly""]}]"
"Takadonet","2016-01-13 15:13:28+00:00","ac9fe7d","[{""name"": ""srst2"", ""categories"": [""Sequence Analysis""]}]"
"Takadonet","2016-01-18 14:52:19+00:00","3fd243b","[{""name"": ""spades"", ""categories"": [""Assembly""]}]"
"Takadonet","2016-01-18 14:59:50+00:00","769074e","[{""name"": ""spades"", ""categories"": [""Assembly""]}]"
"Takadonet","2016-05-04 14:33:30+00:00","a7d0d7c","[{""name"": ""srst2"", ""categories"": [""Sequence Analysis""]}]"
"Takadonet","2016-05-04 14:45:17+00:00","7e9f058","[{""name"": ""srst2"", ""categories"": [""Sequence Analysis""]}]"
"Takadonet","2016-05-09 18:05:11+00:00","a8129a4","[{""name"": ""bundle_collections"", ""categories"": [""Sequence Analysis""]}]"
"Takadonet","2016-05-09 19:21:04+00:00","d62577b","[{""name"": ""bundle_collections"", ""categories"": [""Sequence Analysis""]}]"
"Takadonet","2016-05-17 16:25:34+00:00","b8a9597","[{""name"": ""collapse_collection"", ""categories"": [""Sequence Analysis""]}]"
"Takadonet","2016-05-17 19:53:47+00:00","e45aec9","[{""name"": ""collapse_collection"", ""categories"": [""Sequence Analysis""]}]"
"Takadonet","2016-05-17 19:56:14+00:00","ee055b5","[{""name"": ""collapse_collection"", ""categories"": [""Sequence Analysis""]}]"
"Takadonet","2016-05-31 18:36:56+00:00","2c79468","[{""name"": ""package_spades_3_8"", ""categories"": [""Tool Dependency Packages""]}]"
"Takadonet","2016-05-31 19:02:28+00:00","8225ae1","[{""name"": ""spades"", ""categories"": [""Assembly""]}]"
"Takadonet","2016-05-31 19:25:53+00:00","6034c0f","[{""name"": ""package_spades_3_8"", ""categories"": [""Tool Dependency Packages""]}]"
"Takadonet","2016-05-31 19:26:43+00:00","733f396","[{""name"": ""package_spades_3_8_0"", ""categories"": [""Tool Dependency Packages""]}]"
"Takadonet","2016-06-06 14:31:43+00:00","11b87c6","[{""name"": ""spades"", ""categories"": [""Assembly""]}]"
"Takadonet","2016-06-06 19:11:32+00:00","6cd8dfa","[{""name"": ""plasmidspades"", ""categories"": [""Assembly""]}]"
"pvanheus","2016-06-27 19:58:37+00:00","34ec564","[{""name"": ""spades"", ""categories"": [""Assembly""]}]"
"Takadonet","2016-06-27 20:21:35+00:00","fb43c6a","[{""name"": ""collapse_collection"", ""categories"": [""Sequence Analysis""]}]"
"pvanheus","2016-06-28 14:41:53+00:00","580dfbd","[{""name"": ""spades"", ""categories"": [""Assembly""]}]"
"pvanheus","2016-06-28 14:57:42+00:00","880efc8","[{""name"": ""spades"", ""categories"": [""Assembly""]}]"
"pvanheus","2016-06-28 15:21:35+00:00","c551a7a","[{""name"": ""collapse_collection"", ""categories"": [""Sequence Analysis""]}]"
"pvanheus","2016-06-28 15:22:44+00:00","c8ef80b","[{""name"": ""spades"", ""categories"": [""Assembly""]}]"
"pvanheus","2016-06-28 18:41:35+00:00","36869f8","[{""name"": ""spades"", ""categories"": [""Assembly""]}]"
"ericenns","2016-07-05 15:24:43+00:00","7b815cf","[{""name"": ""hivtrace"", ""categories"": [""Sequence Analysis""]}]"
"ericenns","2016-07-05 15:24:58+00:00","d3ab772","[{""name"": ""package_python_3_4_hivtrace_0_1_4"", ""categories"": [""Tool Dependency Packages""]}]"
"Takadonet","2016-07-05 20:22:43+00:00","e2fee9d","[{""name"": ""spades"", ""categories"": [""Assembly""]}]"
"Takadonet","2016-07-06 19:41:46+00:00","b8b20b7","[{""name"": ""spades"", ""categories"": [""Assembly""]}]"
"ericenns","2016-07-06 20:54:35+00:00","b8c908f","[{""name"": ""hivtrace"", ""categories"": [""Sequence Analysis""]}, {""name"": ""package_python_3_4_bioext_0_17_3"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_python_3_4_biopython_1_66"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_python_3_4_cython_0_23_4"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_python_3_4_hivclustering_1_2_3"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_python_3_4_hivtrace_0_1_4"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_python_3_4_hppy_0_9_6"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_python_3_4_hyphy_2_2_6"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_python_3_4_numpy_1_10_1"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_python_3_4_pysam_0_8_3"", ""categories"": []}, {""name"": ""package_tn93_1_0_2"", ""categories"": []}]"
"ericenns","2016-07-06 21:03:18+00:00","41b3722","[{""name"": ""package_tn93_1_0_2"", ""categories"": [""Tool Dependency Packages""]}]"
"ericenns","2016-07-06 21:09:25+00:00","35b749c","[]"
"ericenns","2016-07-06 21:20:21+00:00","e58f149","[{""name"": ""hivtrace"", ""categories"": [""Sequence Analysis""]}, {""name"": ""package_python_3_4_bioext_0_17_3"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_python_3_4_biopython_1_66"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_python_3_4_cython_0_23_4"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_python_3_4_hivclustering_1_2_3"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_python_3_4_hivtrace_0_1_4"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_python_3_4_hppy_0_9_6"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_python_3_4_hyphy_2_2_6"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_python_3_4_numpy_1_10_1"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_python_3_4_pysam_0_8_3"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_tn93_1_0_2"", ""categories"": [""Tool Dependency Packages""]}]"
"Takadonet","2016-07-07 13:32:37+00:00","e2554dc","[{""name"": ""hivtrace"", ""categories"": [""Sequence Analysis""]}, {""name"": ""package_python_3_4_bioext_0_17_3"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_python_3_4_biopython_1_66"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_python_3_4_cython_0_23_4"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_python_3_4_hivclustering_1_2_3"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_python_3_4_hivtrace_0_1_4"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_python_3_4_hppy_0_9_6"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_python_3_4_hyphy_2_2_6"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_python_3_4_numpy_1_10_1"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_python_3_4_pysam_0_8_3"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_tn93_1_0_2"", ""categories"": [""Tool Dependency Packages""]}]"
"ericenns","2016-07-08 15:55:55+00:00","64a1e9a","[{""name"": ""package_python_3_4_bioext_0_17_3"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_python_3_4_cython_0_23_4"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_python_3_4_fakemp_0_9_1"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_python_3_4_hivclustering_1_2_3"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_python_3_4_hivtrace_0_1_4"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_python_3_4_hppy_0_9_6"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_python_3_4_hyphy_python_0_1_3"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_python_3_4_scipy_0_16"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_python_3_4_six_1_10_0"", ""categories"": [""Tool Dependency Packages""]}]"
"ericenns","2016-07-08 15:56:25+00:00","1451bb0","[]"
"ericenns","2016-07-12 16:17:40+00:00","d9f1ecc","[{""name"": ""package_python_3_4_bioext_0_17_3"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_python_3_4_cython_0_23_4"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_python_3_4_fakemp_0_9_1"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_python_3_4_hivclustering_1_2_3"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_python_3_4_hivtrace_0_1_4"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_python_3_4_hppy_0_9_6"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_python_3_4_hyphy_python_0_1_3"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_python_3_4_scipy_0_16"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""package_python_3_4_six_1_10_0"", ""categories"": [""Tool Dependency Packages""]}]"
"Takadonet","2016-08-08 15:39:12+00:00","6a184ac","[{""name"": ""package_spades_3_9_0"", ""categories"": [""Tool Dependency Packages""]}]"
"Takadonet","2016-08-08 15:44:10+00:00","4f3721c","[]"
"ericenns","2016-08-08 16:34:52+00:00","9d81d16","[{""name"": ""package_spades_3_9_0"", ""categories"": [""Tool Dependency Packages""]}]"
"Takadonet","2016-08-08 18:27:24+00:00","6de1eae","[{""name"": ""spades"", ""categories"": [""Assembly""]}]"
"Takadonet","2016-08-08 18:28:41+00:00","72de57c","[{""name"": ""spades"", ""categories"": [""Assembly""]}]"
"ericenns","2016-08-08 18:37:07+00:00","0816342","[{""name"": ""spades"", ""categories"": [""Assembly""]}]"
"Takadonet","2016-08-08 19:53:42+00:00","ba4e93c","[{""name"": ""metaspades"", ""categories"": [""Assembly""]}]"
"Takadonet","2016-08-09 13:49:11+00:00","c8cf859","[{""name"": ""metaspades"", ""categories"": [""Assembly""]}]"
"Takadonet","2016-08-09 13:51:15+00:00","1707170","[{""name"": ""metaspades"", ""categories"": [""Assembly""]}]"
"ericenns","2016-08-09 13:56:25+00:00","c886682","[{""name"": ""metaspades"", ""categories"": [""Assembly""]}]"
"Takadonet","2016-08-09 14:27:45+00:00","18fef93","[{""name"": ""rnaspades"", ""categories"": [""Assembly""]}]"
"ericenns","2016-08-09 14:51:51+00:00","34a8184","[{""name"": ""rnaspades"", ""categories"": [""Assembly""]}]"
"Takadonet","2016-10-19 14:48:47+00:00","8df650b","[{""name"": ""package_stringmlst_1_0"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""stringmlst"", ""categories"": [""Sequence Analysis""]}]"
"Takadonet","2016-10-19 14:49:33+00:00","36f6b4d","[{""name"": ""stringmlst"", ""categories"": [""Sequence Analysis""]}]"
"Takadonet","2016-10-19 17:54:04+00:00","65ca13a","[{""name"": ""package_stringmlst_1_0"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""stringmlst"", ""categories"": [""Sequence Analysis""]}]"
"Takadonet","2016-10-19 18:33:29+00:00","44452b4","[{""name"": ""stringmlst"", ""categories"": [""Sequence Analysis""]}]"
"ericenns","2016-10-19 21:02:29+00:00","17b016b","[{""name"": ""package_stringmlst_1_0"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""stringmlst"", ""categories"": [""Sequence Analysis""]}]"
"Takadonet","2016-10-20 19:17:35+00:00","5f59f8f","[{""name"": ""package_stringmlst_2_1"", ""categories"": [""Tool Dependency Packages""]}, {""name"": ""stringmlst"", ""categories"": [""Sequence Analysis""]}]"
